"","AÃ‘O","MES","CONGLOME","VIVIENDA","HOGAR","UBIGEO","DOMINIO","ESTRATO","PERIODO","TIPENC","FECENT","RESULT","PANEL","P22","P23","P24A","P24B","P25.1","P25.2","P25.3","P25.4","P25.5","P101","P102","P103","P103A","P104","P104A","P104B1","P104B2","P105A","P105B","P106","P106A","P106B","P107B1","P107C11","P107C12","P107C13","P107C14","P107C16","P107C17","P107C18","P107C19","P107C110","P107D1","P107B2","P107C21","P107C22","P107C23","P107C24","P107C26","P107C27","P107C28","P107C29","P107C210","P107D2","P107B3","P107C31","P107C32","P107C33","P107C34","P107C36","P107C37","P107C38","P107C39","P107C310","P107D3","P107B4","P107C41","P107C42","P107C43","P107C44","P107C46","P107C47","P107C48","P107C49","P107C410","P107D4","P107E","P110","P110A1","P110A","P110A_MODIFICADA","P110C","P110C1","P110C2","P110C3","P110D","P110E","P110F","P110G","P111A","P1121","P1123","P1124","P1125","P1126","P1127","P112A","P1131","P1132","P1133","P1135","P1136","P1139","P1137","P1138","P113A","P1141","P1142","P1143","P1144","P1145","P1171.01","P1171.02","P1171.04","P1171.05","P1171.06","P1171.07","P1171.08","P1171.09","P1171.10","P1171.11","P1171.12","P1171.13","P1171.14","P1171.15","P1171.16","P1172.01","P1172.02","P1172.04","P1172.05","P1172.06","P1172.07","P1172.08","P1172.09","P1172.10","P1172.11","P1172.12","P1172.13","P1172.14","P1172.15","P1172.16","P1173.01","P1173.02","P1173.04","P1173.05","P1173.06","P1173.07","P1173.08","P1173.09","P1173.10","P1173.11","P1173.12","P1173.13","P1173.14","P1173.15","P1173.16","P1174.01","P1174.02","P1174.04","P1174.05","P1174.06","P1174.07","P1174.08","P1174.09","P1174.10","P1174.11","P1174.12","P1174.13","P1174.14","P1174.15","P1174.16","P1175.01","P1175.02","P1175.04","P1175.05","P1175.06","P1175.07","P1175.08","P1175.09","P1175.10","P1175.11","P1175.12","P1175.13","P1175.14","P1175.15","P1175.16","P117T2","P117T3","P117T4","T110","P200I","P600I","P600D1","P600M1","P600A1","P600D2","P600M2","P600A2","P612I1","P612I11","P612I2","P612I22","P700I","P710I","P800I","P110I","TICUEST01","D105B","D106","D107D1","D107D2","D107D3","D107D4","D1172.01","D1173.01","D1174.01","D1172.02","D1173.02","D1174.02","D1172.04","D1173.04","D1174.04","D1172.05","D1173.05","D1174.05","D1172.06","D1173.06","D1174.06","D1172.07","D1173.07","D1174.07","D1172.08","D1173.08","D1174.08","D1172.09","D1173.09","D1174.09","D1172.10","D1173.10","D1174.10","D1172.15","D1173.15","D1174.15","D1172.16","D1173.16","D1174.16","D612I11","D1172.11","D1173.11","D1174.11","D1172.12","D1173.12","D1174.12","D1172.13","D1173.13","D1174.13","D1172.14","D1173.14","D1174.14","D612I22","I105B","I106","I1172.01","I1172.02","I1172.04","I1172.05","I1172.06","I1172.07","I1172.08","I1172.09","I1172.10","I1172.11","I1172.12","I1172.13","I1172.14","I1172.15","I1172.16","I1173.01","I1174.01","I1173.02","I1174.02","I1173.04","I1174.04","I1173.05","I1174.05","I1173.06","I1174.06","I1173.07","I1174.07","I1173.08","I1174.08","I1173.09","I1174.09","I1173.10","I1174.10","I1173.11","I1174.11","I1173.12","I1174.12","I1173.13","I1174.13","I1173.14","I1174.14","I1173.15","I1174.15","I1173.16","I1174.16","T111A","NBI1","NBI2","NBI3","NBI4","NBI5","FACTOR07","NCONGLOME","SUB_CONGLOME","CODCCPP","NOMCCPP","LONGITUD","LATITUD","ALTITUD"
"70",2022,9,5087,91,11,10202,7,8,3,3,20220917,1,1,2,NA,4,3,0,0,0,0,1,1,7,4,4,3,2,2,2,2,NA,41,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,3,2,NA,4,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,10,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,42,1,1,2,2,9,2022,16,9,2022,2,NA,2,NA,1,1,1,1,2,NA,488,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,499,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,118,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,0,NA,NA,NA,NA,NA,0,NA,NA,NA,118,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,499,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,0,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"71",2022,9,5087,93,11,10202,7,8,3,3,20220915,1,1,2,NA,4,3,0,0,0,0,1,1,7,6,4,2,0,2,2,2,NA,14,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,3,2,NA,4,0,0,0,0,0,1,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,0,NA,0,NA,NA,NA,NA,NA,39,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,39,0,1,1,1,31,8,2022,14,9,2022,2,NA,2,NA,1,1,1,1,2,NA,166,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,464,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,0,NA,NA,NA,NA,NA,0,NA,NA,NA,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"72",2022,9,5087,94,11,10202,7,8,3,3,20220917,1,1,2,NA,4,3,0,0,0,0,1,1,7,6,4,3,2,2,2,2,NA,29,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,3,2,NA,4,0,0,0,0,1,0,NA,0,0,0,0,1,0,1,0,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,20,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,49,1,2,2,1,9,2022,15,9,2022,2,NA,2,NA,2,2,2,2,2,NA,345,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,583,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,0,NA,NA,NA,NA,NA,0,NA,NA,NA,236,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,583,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"73",2022,9,5087,97,11,10202,7,8,3,3,20220917,1,1,1,140308,4,3,0,0,0,0,1,1,7,6,4,2,2,2,2,2,NA,32,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,3,2,NA,4,0,0,0,0,1,0,NA,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,28,NA,NA,NA,0,NA,NA,NA,40,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,68,0,0,1,2,2,2,9,2022,16,9,2022,2,NA,2,NA,2,2,2,2,2,NA,380,NA,NA,NA,NA,0,0,NA,NA,NA,NA,333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,472,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,0,NA,333,NA,NA,NA,0,NA,NA,NA,472,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,1,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"74",2022,9,5087,98,11,10202,7,8,3,3,20220915,1,1,1,140101,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,6,NA,32,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,3,2,NA,4,0,0,0,0,1,0,NA,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,36,NA,NA,NA,0,NA,NA,NA,25,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,61,0,51,1,1,2,31,8,2022,14,9,2022,2,NA,2,NA,1,1,1,1,2,NA,380,NA,NA,NA,NA,0,0,NA,NA,NA,NA,428,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,595,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,0,NA,428,NA,NA,NA,0,NA,NA,NA,295,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,595,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,0,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"75",2022,9,5087,99,11,10202,7,8,3,3,20220916,1,1,2,NA,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,2,NA,23,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,4,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,1,NA,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,49,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,59,0,0,1,1,1,1,9,2022,15,9,2022,2,NA,2,NA,1,1,1,1,2,NA,273,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,118,0,NA,579,0,NA,NA,NA,NA,NA,NA,273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,579,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,4,0,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"76",2022,9,5087,100,11,10202,7,8,3,3,20220916,1,1,2,NA,4,3,0,0,0,0,1,1,7,4,4,3,1,2,2,6,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,4,0,0,0,0,1,0,NA,0,1,0,0,1,0,1,0,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,NA,27,NA,NA,NA,0,NA,NA,NA,5,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,32,0,0,1,1,2,1,9,2022,15,9,2022,1,12000,2,NA,1,1,1,1,2,NA,273,NA,NA,NA,NA,0,0,NA,NA,NA,NA,321,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,12146,NA,NA,NA,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,0,NA,321,NA,NA,NA,0,NA,NA,NA,59,NA,NA,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,4,0,0,0,0,0,55.1079559326172,6564,0,11,"CASERIO SAN JUAN DE DIOS",-78.5045471191406,-5.36662435531616,1426
"77",2022,12,5088,16,11,10202,7,7,2,3,20221209,1,1,2,NA,3,3,1,0,0,1,0,1,3,5,4,2,1,2,2,2,NA,41,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,2,3,2,NA,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,6,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,14,29,NA,NA,NA,0,NA,NA,NA,30,NA,15,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,10,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,89,9,0,1,2,2,24,11,2022,8,12,2022,1,6000,2,NA,2,2,2,2,2,NA,496,NA,NA,NA,NA,0,0,NA,169,0,NA,351,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6002,NA,NA,NA,359,0,NA,NA,NA,NA,179,120,NA,NA,NA,496,0,169,351,NA,NA,NA,0,NA,NA,NA,359,NA,179,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,120,NA,NA,NA,NA,NA,6,0,0,1,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"78",2022,12,5088,17,11,10202,7,7,2,3,20221207,1,1,1,140101,2,1,0,1,0,0,0,1,3,5,4,3,1,2,2,2,NA,138,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,17,27,NA,NA,NA,0,NA,NA,NA,40,NA,30,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,114,0,0,1,2,2,22,11,2022,6,12,2022,2,NA,2,NA,2,2,2,2,2,NA,1670,NA,NA,NA,NA,0,0,NA,206,0,NA,327,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,0,NA,NA,NA,NA,359,0,NA,NA,NA,1670,0,206,327,NA,NA,NA,0,NA,NA,NA,478,NA,359,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,6,0,0,1,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"79",2022,12,5088,18,11,10202,7,7,2,3,20221208,1,2,2,NA,3,3,1,0,0,0,0,1,1,5,4,4,1,2,2,2,NA,185,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,17,58,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,24,0,1,1,1,23,11,2022,7,12,2022,2,NA,2,NA,1,1,1,1,2,NA,2239,NA,NA,NA,NA,0,0,NA,206,0,NA,702,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,NA,0,239,NA,NA,NA,NA,NA,NA,2239,0,206,702,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,239,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"80",2022,12,5088,22,11,10202,7,7,2,3,20221209,1,1,2,NA,3,3,1,0,0,1,0,1,1,6,4,2,0,2,2,2,NA,64,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,1,24,NA,NA,1,1,2,NA,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,NA,NA,NA,0,NA,NA,NA,45,NA,NA,NA,NA,0,0,62,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,54,63,0,1,2,2,23,11,2022,7,12,2022,2,NA,2,NA,2,2,2,2,2,NA,775,NA,NA,NA,NA,0,0,NA,109,0,NA,0,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,775,0,109,0,NA,NA,NA,0,NA,NA,NA,538,NA,NA,NA,NA,0,NA,0,NA,750,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"81",2022,12,5088,41,11,10202,7,7,2,3,20221208,1,1,2,NA,2,3,0,0,0,0,1,1,4,6,4,3,1,2,2,2,NA,23,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,3,0,NA,NA,NA,NA,2,3,2,NA,5,0,0,0,0,1,0,NA,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,7,1,1,23,11,2022,7,12,2022,2,NA,2,NA,1,1,1,1,2,NA,278,NA,NA,NA,NA,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,5,0,0,0,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"82",2022,12,5088,42,11,10202,7,7,2,3,20221209,1,1,2,NA,4,3,0,0,0,0,1,1,7,6,4,3,1,2,2,2,NA,46,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,0,NA,NA,NA,NA,1,3,NA,NA,7,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,1,1,23,11,2022,7,12,2022,2,NA,2,NA,1,1,1,1,2,NA,557,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,0,NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,1,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"83",2022,12,5088,50,11,10202,7,7,2,3,20221209,1,1,2,NA,3,3,0,0,0,0,1,1,4,6,4,3,1,2,2,2,NA,21,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,3,0,NA,NA,NA,NA,2,3,NA,NA,9,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,23,11,2022,7,12,2022,2,NA,2,NA,1,1,1,1,2,NA,254,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,1,0,0,66.6793823242188,6571,0,34,"SECTOR SAN ANTONIO",-78.4573364257813,-5.45736312866211,929
"84",2022,5,5089,9,11,10202,7,7,2,3,20220511,1,1,1,150105,3,1,0,0,0,0,1,1,4,5,4,3,1,2,2,2,NA,46,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,1,24,NA,NA,1,1,2,NA,7,0,0,0,0,1,0,NA,0,1,0,0,1,0,1,0,2,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,NA,32,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,40,65,40,0,NA,NA,NA,0,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,0,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,143,37,1,1,2,26,4,2022,10,5,2022,2,NA,2,NA,1,1,1,1,2,NA,552,NA,NA,NA,NA,0,0,NA,NA,NA,NA,384,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,444,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,483,NA,0,785,NA,0,483,NA,NA,NA,552,0,NA,384,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,444,NA,NA,NA,NA,NA,NA,483,NA,785,NA,483,NA,0,0,NA,NA,10,0,0,0,0,0,65.1615676879883,6570,0,54,"CASERIO POMABAMBA",-78.4273986816406,-5.44626665115356,929
